NEAREST_AGENCY_DISTANCE,NEAREST_AGENCY_DUREE,NEAREST_AGENCY_LABEL,ZIP_CODE
45853,44,Lyon,38390
18928,36,Cergy-Pontoise,95130
128984,75,Melun,10120
74958,50,Lille,62120
16000,19,Nemours,77250
65330,43,Caen,14130
66583,60.8,Tours,41170
91517,71,Toulouse,32810
36106,31,Lille,59940
17096,15,Aix-en-Provence,13370
49774,36,Rouen,76590
74333,55.333333333,Caen,27260
61994,43,Metz,54000
76299,54,Lille,59157
128272,73,Reims,10450
114987,80,Aix-en-Provence,4380
102552,72,Les Ulis,45170
15226,33,Saint-Germain-en-Laye,78560
88175,75,Lille,59244
117436,95.516666667,Caen,53640
211446,138,Bordeaux,87430
80522,54,Dijon,52260
191159,114,Melun,58640
12629,12,Metz,57157
21862,17,Caen,14940
142800,87,Lille,62930
53043,43.833333333,Brest,29233
46262,39,Lille,59860
80206,51,Grenoble,26380
20184,20,Aix-en-Provence,13760
34056,28,Montpellier,30121
48988,35,Metz,57500
101078,74,Rouen,80880
123748,71,Clermont-Ferrand,15320
54825,36,Strasbourg,67690
23627,41,Paris,95120
58000,47,Poitiers,79100
50227,39,Annecy,1550
23676,41,Les Ulis,78720
41208,34,Caen,14490
106018,70.166666667,Caen,61500
87239,70.683333333,Rennes,61350
121878,88,Melun,89130
111204,79,Dijon,52400
10391,28,Melun,77550
23370,24,Lille,59148
103463,75.15,Caen,61320
61418,45.15,Rennes,22980
58379,39,Lyon,38110
93219,58,Lyon,1810
26278,43,Paris,95600
19893,19,Avignon,84250
215081,126,Toulouse,64110
63482,44,Tours,37140
46828,41,Tours,37340
13555,31,Bordeaux,33130
38111,33,Bordeaux,33133
8959,9,Montpellier,34280
21915,33,Aix-en-Provence,13850
64518,48.383333333,Nantes,44630
205487,135,Clermont-Ferrand,48320
151970,95,Melun,58310
38376,29,Toulouse,31290
146094,107,Toulouse,81530
80731,67,Lille,59145
53341,39,Avignon,13930
13363,14,Aix-en-Provence,13590
76935,61,Lille,59222
117432,75,Nantes,85560
60065,47.5,Rennes,44660
67990,50.6,Caen,27210
30695,21,Metz,57134
166594,108,Strasbourg,90800
119503,89,Toulouse,82150
18647,20,Strasbourg,67980
153837,128,Dijon,58110
88915,63,Toulouse,9500
95932,84.983333333,Tours,49640
67757,48.9,Rouen,27500
99341,65,Reims,8120
34843,51,Cergy-Pontoise,95850
65771,64,Avignon,13129
113232,69,Les Ulis,45590
52265,47.183333333,Brest,22540
75485,47,Lille,59241
178493,119,Bordeaux,40360
48905,40.416666667,Rouen,27920
5072,24,Sainte-Geneviève-des-Bois,91350
29708,46,Paris,77177
127220,87,Reims,55170
117318,92,Strasbourg,88430
60540,37.566666667,Rennes,35420
172009,95,Clermont-Ferrand,19000
54797,41,Donzère (reprise uniquement),7800
142641,99.416666667,Brest,22470
59101,73,Melun,77160
119057,88,Bordeaux,24320
101206,66,Paris,60153
120040,81,Bordeaux,47700
69684,48.716666667,Lorient,56450
29415,23,Clermont-Ferrand,63410
14752,14,Donzère (reprise uniquement),26230
13198,19,Mougins,6210
171208,158,Grenoble,5350
10322,14,Lille,59551
158367,108,Toulouse,32170
95720,62,Strasbourg,68420
56000,34,Poitiers,86230
110765,68,Les Ulis,45760
159873,127,Toulouse,11140
10000,9,Poitiers,86550
41002,34,Metz,54970
26144,26,Lille,59193
25048,42,Paris,77340
16662,15,Donzère (reprise uniquement),26740
90719,83,Dijon,70360
120713,85,Bordeaux,17200
149498,92,Melun,58200
45550,40,Avignon,30127
179705,129,Dijon,25470
138514,79,Rouen,80420
183205,112,Melun,58320
147186,98,Bordeaux,47380
45368,35.233333333,Nantes,44640
23601,27,Nice,6140
82823,52,Rouen,80590
49089,42,Montpellier,30510
86962,59,Strasbourg,68280
116551,75,Nantes,85400
86013,71,Bordeaux,33113
99494,76,Clermont-Ferrand,42990
163328,96,Montpellier,66610
39838,33.816666667,Cergy-Pontoise,27830
80904,53,Rennes,50730
134298,97,Bordeaux,17750
62094,41,Strasbourg,67600
110154,73.416666667,Nantes,49250
28684,29.566666667,Rouen,27360
168967,113,Bordeaux,17480
38353,27,Avignon,84440
23437,24.55,Brest,29800
78848,50,Toulouse,11170
46814,35,Lille,62530
15825,13,Grenoble,38340
64988,62,Metz,57630
45019,36,Bordeaux,33330
17101,35,Saint-Germain-en-Laye,78870
82741,58,Annecy,74740
51756,33,Metz,54136
58084,40,Metz,54860
54197,43,Lyon,42320
3934,19,Cergy-Pontoise,95800
81589,53,Caen,50500
135233,116,Montpellier,81320
88060,63,Annecy,74200
115759,76,Annecy,74660
33532,26,Strasbourg,67870
14404,32,Paris,93120
57885,46.233333333,Rennes,35210
26799,26,Caen,14810
61899,39,Lille,59265
83722,53,Strasbourg,68180
15396,17,Metz,57245
81942,65,Lyon,42360
122384,72,Bordeaux,17810
122916,95,Toulouse,47140
24586,42,Lille,59930
5605,24,Paris,94200
15379,14,Lille,62820
89783,79.216666667,Tours,28290
23204,40,Paris,95230
20653,20,Donzère (reprise uniquement),26130
123027,73,Toulouse,47520
184217,120,Bordeaux,79110
18811,17.816666667,Rennes,35850
111252,69,Reims,10700
77734,51,Lille,62190
37096,34.816666667,Brest,29430
107480,83,Dijon,71990
64826,46,Lille,62690
4425,21,Paris,94800
24322,41,Lille,59126
15319,33,Melun,77820
82231,76,Toulouse,81490
119669,81,Reims,55000
44471,34,Dijon,21270
26803,44,Lille,59116
71589,51.733333333,Rennes,53390
24278,19,Rouen,76710
29173,25,Grenoble,38210
50536,44,Clermont-Ferrand,63240
48644,38,Toulouse,31410
22223,25,Bordeaux,33160
163604,95,Dijon,25350
32390,30,Metz,57420
110733,105,Dijon,10340
91465,66,Nantes,79140
37281,29,Metz,57570
56611,46.383333333,Lorient,22340
23280,21,Lille,59283
91538,61.633333333,Tours,72100
180276,105,Montpellier,66700
167749,105,Clermont-Ferrand,18170
64992,42,Montpellier,34450
23855,21.566666667,Nantes,44800
102147,75,Rouen,80520
104340,104,Donzère (reprise uniquement),5700
31221,48,Paris,77680
16123,22,Lille,59184
18854,19.75,Nantes,44400
108135,69.483333333,Caen,61370
81491,51.15,Tours,41370
86641,74.7,Poitiers,49400
98703,68,Paris,60490
7891,26,Paris,92290
17799,15,Grenoble,38760
183202,147,Clermont-Ferrand,15220
103067,65,Dijon,71240
14920,14,Caen,14730
13436,31,Sainte-Geneviève-des-Bois,91450
87643,65,Montpellier,12230
63355,55.083333333,Brest,29253
24394,27,Montpellier,34980
16167,14,Nice,6950
56076,38,Bordeaux,33770
73193,49.35,Brest,29620
30545,28,Grenoble,38220
173816,123,Dijon,25450
136225,82.45,Caen,72610
56359,38,Strasbourg,67650
4190,6,Metz,57210
185133,134,Toulouse,66210
124807,111,Clermont-Ferrand,15380
119712,81,Rouen,80510
34397,24,Lille,59450
119805,73.766666667,Tours,72550
116148,91,Donzère (reprise uniquement),7630
73274,53,Bordeaux,33124
134311,85,Bordeaux,47230
135498,88,Toulouse,47130
88468,57.383333333,Lorient,56140
153308,98,Bordeaux,16700
99808,75,Reims,51290
118527,78,Caen,50100
8522,27,Cergy-Pontoise,78740
109794,111,Montpellier,48400
117985,80,Toulouse,9220
77757,53,Bordeaux,16480
88275,55,Melun,89760
93031,64,Montpellier,30100
11436,12,Avignon,13870
75693,53,Metz,55430
99169,73,Toulouse,82340
171517,119,Dijon,58210
124013,79,Dijon,89270
79489,52,Montpellier,34350
49565,48,Avignon,30700
204663,128,Clermont-Ferrand,23210
186949,130,Clermont-Ferrand,36190
62237,43,Toulon,83510
238808,169,Bordeaux,64120
94505,61,Paris,60840
28145,45,Paris,77183
91779,67,Lille,59330
31423,25.316666667,Lorient,29380
124560,86,Bordeaux,47800
16281,34,Les Ulis,91400
74571,45,Annecy,73330
88185,72,Melun,51210
67966,49,Rouen,76200
57407,37,Metz,54720
115064,74,Strasbourg,68850
5811,8,Reims,51420
115073,90,Bordeaux,16320
20961,22,Lille,59310
61257,47,Clermont-Ferrand,63390
64891,53.333333333,Sainte-Geneviève-des-Bois,28390
68607,47,Reims,51240
25671,43,Les Ulis,91530
21039,22,Nice,6230
40779,32,Lyon,69700
216715,124,Bordeaux,64122
47079,35,Caen,14950
43156,35,Avignon,84560
47289,42,Montpellier,30980
83669,58,Lyon,1680
62822,55,Aix-en-Provence,83560
67658,62.25,Rouen,27170
62000,47,Nemours,89100
114932,91,Lyon,7690
17365,14,Strasbourg,67112
58905,73,Melun,77520
108864,103,Donzère (reprise uniquement),7660
81183,58.833333333,Nantes,44250
58000,50,Lyon,1660
176540,99,Bordeaux,17440
107765,68.35,Tours,72210
37807,86,Toulon,83870
77719,58,Toulon,83690
33698,50,Paris,77400
65315,41,Lille,62159
48534,40,Reims,2220
18802,14,Strasbourg,67400
169037,100,Bordeaux,17780
92298,64.433333333,Lorient,29730
11729,11,Aix-en-Provence,13290
60535,75,Paris,60810
82106,66,Dijon,71270
2458,3,Clermont-Ferrand,63100
3713,13.4,Rennes,35200
168521,100,Dijon,10110
20142,22,Aix-en-Provence,13580
27464,44,Melun,77150
83752,65.266666667,Rennes,53360
29609,46,Lyon,69760
41044,39.233333333,Rennes,35450
35720,29,Bordeaux,33141
44888,60,Melun,77580
15047,14,Montpellier,34750
29407,24,Nice,6360
81000,51,Poitiers,37290
115612,79,Metz,88330
57021,53.55,Saint-Germain-en-Laye,28520
46231,44.666666667,Tours,72500
36554,31,Lille,59178
182781,126,Bordeaux,87720
37677,38.933333333,Rouen,27440
29947,27,Aix-en-Provence,13380
40090,29,Caen,14420
103872,66,Strasbourg,68250
73866,46,Dijon,71880
89966,66,Lille,80300
114329,87.066666667,Rouen,61300
4603,4,Annecy,74960
86529,57,Metz,57115
72146,53,Montpellier,34700
92447,90,Donzère (reprise uniquement),30450
134961,94,Bordeaux,17160
43853,35.4,Lorient,56470
112278,100,Clermont-Ferrand,23250
93249,56,Lille,80200
135782,82,Clermont-Ferrand,42600
109005,86,Lyon,71110
92233,68,Annecy,74430
74888,44.216666667,Nantes,49070
160719,97,Montpellier,66140
15608,15,Nice,6570
26533,27,Toulon,83430
8023,26,Paris,75009
62032,53,Cergy-Pontoise,60140
111643,76,Dijon,71690
127605,84,Lille,62340
47000,53,Nemours,91660
177485,111,Bordeaux,32720
109552,69,Tours,45310
10451,29,Paris,92210
68941,48,Montpellier,34300
148625,99,Toulouse,32480
51260,40,Lille,59190
165181,124,Tours,87360
49315,36,Caen,14910
61668,47.2,Rouen,27180
26278,22,Avignon,13940
113502,109,Donzère (reprise uniquement),43490
61839,41,Bordeaux,33490
176465,104,Bordeaux,24390
133651,86,Strasbourg,68990
22866,23,Caen,14250
8276,9,Aix-en-Provence,13114
37494,36,Aix-en-Provence,13640
42500,35,Bordeaux,33640
30091,26.4,Rouen,27670
87989,56,Donzère (reprise uniquement),7300
7150,8,Grenoble,38180
21239,38,Sainte-Geneviève-des-Bois,91910
61223,45,Cergy-Pontoise,60000
105361,75,Nantes,79440
211967,125,Clermont-Ferrand,23160
35767,32,Avignon,30840
45146,35,Tours,37130
33245,26,Tours,37260
165010,103,Bordeaux,40480
136387,96,Aix-en-Provence,26560
102932,73,Metz,54170
90230,66,Toulouse,81640
58776,41,Metz,54770
52000,54,Nemours,77134
251684,139,Clermont-Ferrand,87000
111590,89.566666667,Caen,53250
79276,55,Paris,60710
26575,28.216666667,Rouen,27590
174254,102,Montpellier,66750
44360,35.683333333,Nantes,44310
33121,31,Rouen,76480
78758,50,Lyon,1960
137375,102,Toulouse,46330
11787,13,Montpellier,34920
25830,21,Cergy-Pontoise,60110
86877,78.433333333,Caen,61470
11664,30,Bordeaux,33560
130458,80,Nantes,85120
49114,41,Toulouse,82700
11149,29,Paris,94390
69115,45.083333333,Les Ulis,28600
14439,14,Lyon,69720
95581,67.583333333,Lorient,29760
45932,37.4,Rennes,35134
36416,32,Cergy-Pontoise,60570
71797,56,Lille,59530
17157,20,Aix-en-Provence,13880
83999,53,Lille,80760
52550,45,Cergy-Pontoise,60155
36293,52,Cergy-Pontoise,95510
7382,8,Nice,6800
39107,33,Tours,37330
19366,37,Toulouse,31180
204241,120,Bordeaux,64450
132562,94,Toulouse,12440
159179,98,Clermont-Ferrand,18130
12246,14,Clermont-Ferrand,63870
108609,88,Lyon,43220
164566,101,Toulouse,46500
24902,23,Strasbourg,67700
23152,16,Clermont-Ferrand,63730
16950,13,Caen,14970
84569,61.066666667,Tours,72700
20442,38,Paris,94880
91527,56.05,Tours,72530
8975,27,Paris,94150
98951,68,Rennes,50520
33022,33,Donzère (reprise uniquement),7210
5581,24,Lille,59263
123087,71,Dijon,52320
158340,93,Montpellier,66390
74662,54.183333333,Rennes,49860
21540,39,Paris,95140
20725,13,Lille,62950
75665,53.016666667,Lorient,29700
113498,83,Clermont-Ferrand,42310
75619,65.016666667,Caen,61100
54230,41.483333333,Nantes,44270
40775,31,Lille,62490
83253,68,Rennes,50640
103999,64,Melun,10290
11371,11.866666667,Rennes,35000
60899,41,Toulouse,82000
106742,72,Caen,50660
25982,21,Aix-en-Provence,13006
64699,45.5,Rennes,35540
34000,22,Poitiers,86490
97926,71,Strasbourg,68230
84020,60.95,Tours,41130
12557,30,Toulouse,31300
42568,36,Toulon,83310
39884,33,Lille,59169
36604,24,Strasbourg,67620
48290,63,Saint-Germain-en-Laye,78490
114994,74,Melun,10160
131572,83,Cergy-Pontoise,80650
55072,36,Mougins,83720
75378,57,Nantes,85300
18389,17,Avignon,13690
67942,46,Metz,55240
127600,75.25,Tours,72260
76170,49,Montpellier,34410
81456,58,Clermont-Ferrand,3340
8229,26,Paris,94160
34479,51,Lille,59560
44241,35,Avignon,84580
112991,73,Strasbourg,68260
122285,95,Toulouse,12200
125169,79,Dijon,25110
158770,116,Strasbourg,88310
14047,19.633333333,Nantes,44000
43740,27,Aix-en-Provence,13300
169711,96,Nantes,79180
39346,25,Avignon,13560
37345,27,Aix-en-Provence,13390
89797,78,Nantes,85680
17933,18,Rouen,76840
218110,139,Montpellier,66260
128714,81,Rouen,80550
41051,29,Strasbourg,67480
14564,14,Avignon,13160
42509,58,Paris,95670
112116,76,Rouen,80230
43732,37.15,Nantes,44116
36371,52,Cergy-Pontoise,95820
164659,103,Clermont-Ferrand,58470
92696,55.766666667,Caen,61240
100698,83,Lille,80850
11894,14,Metz,57117
8762,12,Mougins,6400
6596,7,Strasbourg,67000
68099,58,Annecy,1280
108220,101,Donzère (reprise uniquement),48800
96046,63,Rouen,80770
12138,11,Tours,37520
24609,23,Lille,59286
116798,68,Les Ulis,45160
33293,35.466666667,Nantes,49530
35367,26,Donzère (reprise uniquement),26270
62359,52,Toulouse,82230
83624,62.333333333,Rennes,22380
118822,89,Toulouse,11260
33149,26,Montpellier,30660
116164,74,Cergy-Pontoise,80080
17117,19.166666667,Nantes,44700
83479,51,Melun,89260
11994,12,Rouen,76250
56220,51,Bordeaux,33340
43579,32,Toulouse,31560
119723,97,Melun,45600
51270,48.783333333,Rouen,27450
58032,48,Metz,54470
116182,82,Nantes,79350
118347,74,Les Ulis,45470
77710,61.5,Saint-Germain-en-Laye,28380
88377,58,Rouen,80640
161569,119,Strasbourg,88160
114944,77,Toulouse,9300
62493,44,Reims,51460
100065,79,Reims,60117
54116,41.566666667,Rouen,27000
90860,62,Metz,54570
62803,47,Reims,2350
38272,40,Lyon,38118
13694,32,Saint-Germain-en-Laye,78600
16554,34,Lille,59493
68445,53,Grenoble,38710
77866,59,Bordeaux,33730
41616,31,Caen,14430
84466,54,Toulouse,9120
10535,13,Montpellier,34250
8999,9,Avignon,84310
104894,97,Clermont-Ferrand,63840
58044,45.216666667,Les Ulis,28130
164607,94,Montpellier,66270
49718,43,Lille,59278
30165,47,Paris,93290
128611,84,Bordeaux,16600
67279,50,Grenoble,38680
20376,25,Toulouse,31810
81496,60,Toulon,83630
139198,89,Bordeaux,40120
12309,30,Paris,92410
47557,39,Bordeaux,33510
72000,68,Poitiers,36370
42958,31,Strasbourg,67340
22378,40,Cergy-Pontoise,95620
32666,27.95,Rennes,35150
55316,38,Lyon,69220
102065,70,Rouen,80490
154364,98,Bordeaux,17113
152246,81.916666667,Tours,28420
134429,84.833333333,Rennes,72350
13029,31,Paris,92300
2960,15,Paris,92220
10261,17.433333333,Nantes,44100
81143,127.233333333,Lorient,56360
48410,41,Montpellier,34850
156514,107,Bordeaux,24800
47576,44.033333333,Tours,41100
20274,38,Bordeaux,33170
62089,43,Montpellier,30190
43980,35,Lille,59192
138218,90,Strasbourg,68290
169232,102,Montpellier,66310
64887,43.666666667,Nantes,49300
94785,86,Dijon,70500
27797,23,Strasbourg,67120
133780,77,Clermont-Ferrand,19250
20254,19,Caen,14780
99479,63.033333333,Caen,61390
75960,51,Rouen,76330
42667,38,Reims,51200
157994,90,Nantes,79220
32050,28,Toulon,83980
111837,105,Nice,4370
148324,94,Clermont-Ferrand,19160
119523,85,Bordeaux,24110
27197,26,Donzère (reprise uniquement),84600
103085,74,Caen,50770
57966,39,Clermont-Ferrand,63570
117306,76.25,Tours,41320
43496,59,Sainte-Geneviève-des-Bois,91690
50639,39,Montpellier,34725
132808,97,Dijon,39460
11809,30,Melun,77240
131156,82,Bordeaux,47320
41099,36,Donzère (reprise uniquement),26110
51123,43,Dijon,21820
58000,35,Nemours,45320
98584,68,Reims,60890
126562,101,Toulouse,32300
8627,10,Lille,59810
126791,78,Bordeaux,24650
50096,40,Caen,14770
12702,31,Lille,59110
51000,27,Poitiers,86100
23517,25,Lille,59236
100514,74,Rouen,76470
82699,51,Lyon,1460
103303,67,Tours,45370
91639,58,Reims,77730
148401,116,Clermont-Ferrand,15590
70955,45,Rennes,50220
45018,30,Avignon,13430
25982,21,Aix-en-Provence,13005
148553,90,Dijon,70110
127897,92,Dijon,39250
25343,24.966666667,Nantes,44522
9573,28,Saint-Germain-en-Laye,78580
51597,37.216666667,Nantes,44750
42970,41,Annecy,73400
24586,42,Paris,93150
66786,43,Lyon,38150
54824,40,Lille,62161
150012,94,Dijon,25430
54546,36,Metz,54690
112503,65,Lille,2790
74962,56,Toulouse,82100
130319,87,Melun,89230
24871,42,Cergy-Pontoise,95390
60145,47,Lyon,1640
87285,63,Metz,54119
42458,40,Strasbourg,67710
28145,45,Paris,77090
19771,37,Les Ulis,78830
110615,77,Melun,45500
22957,40,Lyon,69540
4271,6,Dijon,21850
11179,14.533333333,Rennes,35136
3824,19,Toulouse,31650
167169,110,Melun,89520
57310,50,Annecy,73540
107930,71,Paris,60138
58000,53,Nemours,77480
11468,29,Les Ulis,78117
38046,31,Lille,62112
103226,70.05,Lorient,22940
17829,17,Strasbourg,67117
193835,121,Clermont-Ferrand,48340
109216,82,Lyon,43590
6579,8,Rouen,76120
66944,68,Toulouse,81290
165397,113,Clermont-Ferrand,48600
92236,59,Metz,55220
52048,41,Toulouse,32600
112477,72,Rouen,80580
126843,84,Lille,62132
48651,37,Lyon,38890
52451,36,Montpellier,30900
96824,66,Caen,50630
196795,114,Bordeaux,64600
67870,48.216666667,Nantes,44540
37849,54,Paris,77990
67684,43.483333333,Nantes,49280
82958,54,Montpellier,34710
201457,145,Tours,87290
173277,101,Dijon,90500
153176,91,Rouen,62155
85954,52,Lyon,1620
41518,37,Avignon,84410
160251,93,Montpellier,66000
45739,32,Dijon,52190
48603,43,Avignon,13890
48807,46,Cergy-Pontoise,60250
81473,52,Aix-en-Provence,4180
112318,73,Toulouse,81190
29332,29,Metz,54121
44601,43,Cergy-Pontoise,60390
116032,83,Reims,10170
99742,73,Lyon,43120
4898,6,Avignon,84000
50157,40,Montpellier,30640
109040,66,Lyon,71480
30368,25,Caen,14117
169019,113,Bordeaux,40380
133343,109,Donzère (reprise uniquement),43550
45932,39,Reims,51190
63478,45.316666667,Lorient,56580
141203,101,Montpellier,34330
101077,85.916666667,Brest,22560
138954,93.216666667,Brest,22500
38424,28,Lyon,38790
13391,13,Nice,6670
252867,142,Clermont-Ferrand,87410
29983,27,Grenoble,38190
63033,42,Metz,54430
33152,31,Avignon,84110
114874,79,Dijon,25360
224557,132,Toulouse,64300
13490,31,Saint-Germain-en-Laye,78850
114952,83,Strasbourg,54120
54059,36.616666667,Lorient,56500
26037,43,Paris,95160
66179,43,Aix-en-Provence,4100
84589,55.933333333,Caen,61570
145358,84,Nantes,79410
113458,74,Toulouse,32340
53000,42,Poitiers,86260
57547,38,Toulon,83460
120930,109,Clermont-Ferrand,23460
115092,73,Caen,50690
27394,24,Avignon,13103
37000,34,Nemours,45120
147368,93.15,Tours,61340
81609,62,Dijon,21430
105468,71,Nantes,85150
1269,9,Paris,92120
10261,17.433333333,Nantes,44200
174362,99,Dijon,90700
121054,93,Reims,60640
38757,40,Lyon,69510
84264,74,Clermont-Ferrand,19110
142288,89,Dijon,25340
60247,37,Bordeaux,33820
179408,124,Clermont-Ferrand,36230
53820,36.766666667,Lorient,56000
29000,36,Poitiers,86160
21721,39,Toulouse,31150
11750,30,Lyon,69008
7367,26,Lille,59320
105533,64.816666667,Rennes,53150
172751,119,Clermont-Ferrand,36400
35936,31,Grenoble,38119
162508,98,Toulouse,65360
41373,39,Reims,2160
98889,72.783333333,Rennes,22370
21001,20,Avignon,13910
17609,35,Les Ulis,91650
49420,47,Donzère (reprise uniquement),26220
146321,110,Toulouse,12260
96898,64.316666667,Tours,72000
71330,50,Lille,59188
24244,41,Paris,94440
80549,47,Lyon,71870
55881,43.616666667,Rennes,35370
33753,31,Annecy,74220
102552,74,Caen,50390
141161,92,Lille,62164
82024,56,Lyon,26240
45000,42,Nemours,45300
81462,59.816666667,Nantes,44380
93080,66,Bordeaux,33690
100890,74,Rouen,80350
200073,151,Toulouse,15120
157632,95,Toulouse,65600
111471,83,Melun,89400
97672,61,Caen,50510
14587,19.3,Lorient,56570
92027,68,Lille,59164
107878,84.083333333,Brest,29990
17292,14,Nice,6340
80425,57.2,Tours,41250
123178,96,Montpellier,48160
38585,39,Metz,57580
90864,77,Reims,2300
91300,59,Dijon,21500
27734,35.433333333,Brest,29840
77594,53,Lille,59266
143609,96,Nantes,17137
153612,103,Bordeaux,47440
179282,99,Clermont-Ferrand,19490
55144,45,Rouen,76870
169670,105,Toulouse,65500
138853,126,Clermont-Ferrand,15700
47377,32.816666667,Rouen,27350
22516,19,Caen,14121
165018,111,Toulouse,12350
86593,58,Strasbourg,57412
65711,65,Donzère (reprise uniquement),30500
14030,12,Lille,62220
26081,26,Aix-en-Provence,13680
26611,43,Paris,93410
19855,22,Montpellier,34680
10304,10,Metz,57124
138764,92,Clermont-Ferrand,23500
62133,55,Toulon,83350
17382,35,Paris,93140
60039,41.583333333,Nantes,49710
4674,22,Lyon,69120
21269,39,Paris,78800
15313,33,Paris,93230
23004,21,Metz,57680
86401,59.916666667,Nantes,56130
63233,41,Lille,59233
10563,14,Avignon,84470
57857,46,Metz,54385
88173,62.733333333,Tours,49160
106068,67,Strasbourg,54450
13799,14.233333333,Rennes,35510
8948,11,Montpellier,34130
87420,82,Dijon,21330
42181,32,Lille,59590
123027,74,Montpellier,11210
92629,86,Reims,55700
118099,67,Dijon,71580
101759,87,Clermont-Ferrand,15400
51037,33,Aix-en-Provence,83470
65277,42,Lyon,71570
38183,27,Aix-en-Provence,13360
3078,4,Strasbourg,67800
29461,24,Metz,57700
52162,39.416666667,Nantes,49660
104453,64,Bordeaux,40210
30596,23,Aix-en-Provence,13720
46987,48,Lyon,69850
115123,77,Dijon,25620
189685,128,Toulouse,65100
10508,29,Lille,59211
24959,22,Caen,14390
49016,41,Grenoble,73520
53610,40,Clermont-Ferrand,63770
37238,27,Donzère (reprise uniquement),26790
155014,92,Dijon,25250
38141,28.4,Lorient,56400
11710,30,Lyon,69000
12000,18,Nemours,77570
135489,90,Melun,89290
124610,85,Grenoble,73300
85367,63,Dijon,39330
90273,58,Caen,14380
98312,56,Toulouse,11090
17554,22.066666667,Nantes,44430
43497,31,Lille,59232
7774,26,Bordeaux,33800
190175,117,Montpellier,66720
22171,21,Lille,62880
44362,33,Lille,59165
164459,95,Toulouse,65420
66979,47.383333333,Brest,29660
29331,27,Dijon,21110
72015,76.733333333,Cergy-Pontoise,27710
83731,64.866666667,Rouen,27190
50809,44.816666667,Nantes,44650
86045,76,Nice,4240
109164,86,Lille,59177
12519,16,Nice,6200
22714,40,Lyon,69410
97376,62,Lille,62162
30052,25,Avignon,84380
24341,27,Cergy-Pontoise,60173
89339,61,Bordeaux,16120
56000,31,Poitiers,79600
71861,66,Reims,8390
19415,37,Paris,93430
88853,55,Grenoble,73660
47640,30,Strasbourg,67470
1921,3,Caen,14650
133285,101,Toulouse,46700
102726,67,Reims,2120
167720,98,Montpellier,66450
39595,36,Lille,62131
12582,17.15,Brest,29470
73985,52,Bordeaux,17500
74572,55.716666667,Rennes,22330
63233,44,Toulouse,81390
57847,38,Bordeaux,33230
84540,60,Strasbourg,68240
19969,37,Paris,93000
18682,36,Lyon,69960
18343,36,Paris,93240
162183,97,Dijon,70400
136833,83,Clermont-Ferrand,48200
4353,5,Caen,14760
6379,25,Cergy-Pontoise,95000
143586,117,Toulouse,11500
27035,44,Melun,91820
79456,55,Strasbourg,57815
2029,12,Toulouse,31670
121634,92,Clermont-Ferrand,43000
81784,59.166666667,Lorient,56730
65898,63,Bordeaux,33790
108895,69,Bordeaux,17460
55245,54,Toulouse,81540
35358,27,Strasbourg,67560
61677,44,Metz,54440
120440,74,Lille,62142
59550,41.216666667,Brest,29670
3682,18,Paris,94240
81567,52,Lille,59258
48486,32,Metz,54680
53449,47,Reims,2000
6877,10.283333333,Brest,29850
189500,133,Bordeaux,17650
77395,54,Dijon,21390
90248,80,Toulouse,32420
61388,76,Paris,60700
131864,99,Clermont-Ferrand,15450
58713,57,Caen,14140
46323,35,Aix-en-Provence,13420
114282,72,Strasbourg,68500
7304,26,Sainte-Geneviève-des-Bois,91080
51412,35,Lille,62620
16365,14,Grenoble,38560
12135,13,Dijon,21800
148880,95,Toulouse,11220
83820,68.133333333,Caen,61120
108848,69,Paris,80700
65808,58,Grenoble,38860
37108,34,Grenoble,73360
142310,99,Bordeaux,16380
38976,29.75,Nantes,44710
87647,63,Nantes,85500
69231,49,Metz,54710
120951,81,Bordeaux,16340
26754,18,Avignon,84100
132992,89.866666667,Rennes,53160
73436,55,Montpellier,30360
143000,87,Melun,10800
44485,31,Lille,62114
67661,53.733333333,Nantes,49500
120379,70,Nantes,85570
84237,53.183333333,Tours,41400
44350,46,Annecy,1200
75931,55,Mougins,83131
167887,112,Montpellier,48210
52061,47,Lille,59163
52078,50,Annecy,73590
184911,130,Bordeaux,24630
167780,96,Toulouse,65290
85535,54,Lyon,1370
130055,94,Metz,88350
41212,38,Clermont-Ferrand,63520
161756,94,Montpellier,66410
13252,12,Aix-en-Provence,13240
104269,84,Dijon,25330
87094,51,Caen,50800
79449,47,Lyon,71000
53669,46,Cergy-Pontoise,60650
75386,59,Lyon,69610
33493,50,Paris,77135
54466,42.366666667,Rennes,35550
35594,31,Cergy-Pontoise,60149
29522,29,Reims,8310
47000,22,Poitiers,86530
94845,79,Annecy,73440
58132,53,Lyon,1540
4922,5,Strasbourg,67116
107669,63,Clermont-Ferrand,3630
64559,55,Bordeaux,24230
57132,40,Metz,57114
11659,11,Nice,6510
88317,63,Lille,62960
8620,9,Metz,57158
43287,29,Lille,62118
52027,49,Toulon,83240
147113,123,Dijon,58290
35440,28,Lyon,1800
16622,17,Metz,57860
89939,67.733333333,Caen,61230
70169,54,Lyon,42000
78564,59,Lyon,42500
105180,81,Lille,59440
9779,28,Les Ulis,91430
137844,100,Bordeaux,24560
2956,3,Annecy,74000
80265,58.283333333,Rouen,27240
37809,25,Lille,59146
39824,56,Paris,77700
19341,17,Clermont-Ferrand,63116
34314,51,Saint-Germain-en-Laye,78760
149950,107,Montpellier,12400
