timestamp,latitude,longitude,altitude,heart_rate,power,cadence,speed,temperature,distance
2026-01-15T09:22:39.000Z,,,0.3,,114,70,25.7544,,0.82456
2026-01-15T09:22:40.000Z,,,0.3,,109,71,25.347600000000003,,0.83137
2026-01-15T09:22:41.000Z,,,0.3,,104,71,24.8652,,0.83921
2026-01-15T09:22:42.000Z,,,0.3,,103,72,25.1208,,0.84527
2026-01-15T09:22:43.000Z,,,0.3,,97,72,22.8348,,0.85221
2026-01-15T09:22:44.000Z,,,0.3,,94,71,22.1832,,0.85757
2026-01-15T09:22:45.000Z,,,0.3,,100,71,24.8256,,0.86554
2026-01-15T09:22:46.000Z,,,0.3,,102,71,24.2964,,0.87175
2026-01-15T09:22:47.000Z,,,0.3,,101,71,25.290000000000003,,0.87815
2026-01-15T09:22:48.000Z,,,0.3,,97,71,22.0716,,0.88391
2026-01-15T09:22:49.000Z,,,0.3,,94,70,22.338,,0.89153
2026-01-15T09:22:50.000Z,,,0.3,,96,70,23.7636,,0.89717
2026-01-15T09:22:51.000Z,,,0.3,,104,70,25.56,,0.90552
2026-01-15T09:22:52.000Z,,,0.3,,101,70,23.886,,0.91128
2026-01-15T09:22:53.000Z,,,0.3,,101,70,24.3648,,0.9176000000000001
2026-01-15T09:22:54.000Z,,,0.3,,107,71,25.236,,0.92449
2026-01-15T09:22:55.000Z,,,0.3,,109,72,25.4484,,0.9314
2026-01-15T09:22:56.000Z,,,0.3,,106,72,25.261200000000002,,0.9383400000000001
2026-01-15T09:22:57.000Z,,,0.3,,102,73,24.991200000000003,,0.9455800000000001
2026-01-15T09:22:58.000Z,,,0.3,,98,73,24.2532,,0.95298
2026-01-15T09:22:59.000Z,,,0.3,,93,72,23.2272,,0.95926
2026-01-15T09:23:00.000Z,,,0.3,,88,71,22.1112,,0.96499
2026-01-15T09:23:01.000Z,,,0.3,,82,70,18.3708,,0.97101
2026-01-15T09:23:02.000Z,,,0.3,,91,69,23.1012,,0.97721
2026-01-15T09:23:03.000Z,,,0.3,,102,69,24.465600000000002,,0.98373
2026-01-15T09:23:04.000Z,,,0.3,,107,69,25.347600000000003,,0.9900100000000001
2026-01-15T09:23:05.000Z,,,0.3,,110,70,25.5168,,0.99702
2026-01-15T09:23:06.000Z,,,0.3,,107,71,24.9516,,1.00465
2026-01-15T09:23:07.000Z,,,0.3,,104,71,25.5528,,1.0109400000000002
2026-01-15T09:23:08.000Z,,,0.3,,102,72,23.1084,,1.01886
2026-01-15T09:23:09.000Z,,,0.3,,106,72,25.347600000000003,,1.02559
2026-01-15T09:23:10.000Z,,,0.3,,106,72,25.347600000000003,,1.03048
2026-01-15T09:23:11.000Z,,,0.3,,87,72,22.14,,1.03855
2026-01-15T09:23:12.000Z,,,0.3,,38,58,17.269199999999998,,1.04121
2026-01-15T09:23:13.000Z,,,,,0,35,10.2528,,1.04121
2026-01-15T09:23:14.000Z,,,,,0,11,3.2364,,1.04121
2026-01-15T09:23:15.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:16.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:17.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:18.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:19.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:20.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:21.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:22.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:23.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:24.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:25.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:26.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:27.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:28.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:29.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:30.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:31.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:32.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:33.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:34.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:35.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:36.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:37.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:38.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:39.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:40.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:41.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:42.000Z,,,,,0,0,0,,1.04121
2026-01-15T09:23:43.000Z,,,,,16,0,0,,1.04121
2026-01-15T09:23:44.000Z,,,0.3,,75,48,26.4636,,1.0461900000000002
2026-01-15T09:23:45.000Z,,,0.3,,126,59,27.396,,1.05432
2026-01-15T09:23:46.000Z,,,0.3,,113,66,25.0776,,1.05955
2026-01-15T09:23:47.000Z,,,0.3,,104,66,25.434,,1.06752
2026-01-15T09:23:48.000Z,,,0.3,,112,63,23.5512,,1.0746099999999998
2026-01-15T09:23:49.000Z,,,0.3,,131,62,26.55,,1.08108
2026-01-15T09:23:50.000Z,,,0.3,,151,62,28.4256,,1.0894300000000001
2026-01-15T09:23:51.000Z,,,0.3,,172,63,28.3392,,1.09779
2026-01-15T09:23:52.000Z,,,0.3,,195,68,31.7664,,1.1061500000000002
2026-01-15T09:23:53.000Z,,,0.3,,185,72,29.6784,,1.11429
2026-01-15T09:23:54.000Z,,,0.3,,162,73,28.7712,,1.12286
2026-01-15T09:23:55.000Z,,,0.3,,148,73,28.486800000000002,,1.1304
2026-01-15T09:23:56.000Z,,,0.3,,132,72,26.7012,,1.13701
2026-01-15T09:23:57.000Z,,,0.3,,136,70,26.9604,,1.14526
2026-01-15T09:23:58.000Z,,,0.3,,146,70,28.119600000000002,,1.15198
2026-01-15T09:23:59.000Z,,,0.3,,147,70,27.396,,1.15981
2026-01-15T09:24:00.000Z,,,0.3,,151,70,28.335600000000003,,1.16748
2026-01-15T09:24:01.000Z,,,0.3,,155,70,28.404,,1.17653
2026-01-15T09:24:02.000Z,,,0.3,,153,71,28.227600000000002,,1.1833
2026-01-15T09:24:03.000Z,,,0.3,,150,71,28.116,,1.19116
2026-01-15T09:24:04.000Z,,,0.3,,144,70,27.576,,1.19899
2026-01-15T09:24:05.000Z,,,0.3,,143,70,27.4248,,1.2073900000000002
2026-01-15T09:24:06.000Z,,,0.3,,153,70,27.954,,1.21428
2026-01-15T09:24:07.000Z,,,0.3,,162,71,29.278799999999997,,1.22184
2026-01-15T09:24:08.000Z,,,0.3,,160,72,28.706400000000002,,1.2301900000000001
2026-01-15T09:24:09.000Z,,,0.3,,155,72,28.5516,,1.23854
2026-01-15T09:24:10.000Z,,,0.3,,148,72,27.5616,,1.2469000000000001
2026-01-15T09:24:11.000Z,,,0.3,,144,72,27.702,,1.25319
2026-01-15T09:24:12.000Z,,,0.3,,142,71,27.7164,,1.26155
2026-01-15T09:24:13.000Z,,,0.3,,143,70,27.3168,,1.26926
2026-01-15T09:24:14.000Z,,,0.3,,151,70,28.105200000000004,,1.27569
2026-01-15T09:24:15.000Z,,,0.3,,157,71,28.119600000000002,,1.28385
2026-01-15T09:24:16.000Z,,,0.3,,159,72,29.138399999999997,,1.2922200000000001
2026-01-15T09:24:17.000Z,,,0.3,,159,73,28.3212,,1.30056
2026-01-15T09:24:18.000Z,,,0.3,,159,73,28.8468,,1.30892
2026-01-15T09:24:19.000Z,,,0.3,,153,74,28.3428,,1.3158699999999999
2026-01-15T09:24:20.000Z,,,0.3,,145,74,27.2088,,1.32295
2026-01-15T09:24:21.000Z,,,0.3,,151,74,28.3536,,1.33134
2026-01-15T09:24:22.000Z,,,0.3,,153,74,28.3572,,1.33974
2026-01-15T09:24:23.000Z,,,0.3,,143,74,27.4788,,1.3477999999999999
2026-01-15T09:24:24.000Z,,,0.3,,142,73,27.320400000000003,,1.35424
2026-01-15T09:24:25.000Z,,,0.3,,153,73,28.8828,,1.36259
2026-01-15T09:24:26.000Z,,,0.3,,154,73,28.1844,,1.37094
2026-01-15T09:24:27.000Z,,,0.3,,151,74,28.2708,,1.37723
2026-01-15T09:24:28.000Z,,,0.3,,152,73,28.306800000000003,,1.3855899999999999
2026-01-15T09:24:29.000Z,,,0.3,,158,74,28.839599999999997,,1.39395
2026-01-15T09:24:30.000Z,,,0.3,,152,75,28.332,,1.40229
2026-01-15T09:24:31.000Z,,,0.3,,146,74,27.4572,,1.40902
2026-01-15T09:24:32.000Z,,,0.3,,151,75,28.4832,,1.4164400000000001
2026-01-15T09:24:33.000Z,,,0.3,,149,75,28.4436,,1.4245
2026-01-15T09:24:34.000Z,,,0.3,,139,74,26.568,,1.43297
2026-01-15T09:24:35.000Z,,,0.3,,149,73,27.8064,,1.43926
2026-01-15T09:24:36.000Z,,,0.3,,163,74,29.034,,1.4476099999999998
2026-01-15T09:24:37.000Z,,,0.3,,164,76,29.275199999999998,,1.45578
2026-01-15T09:24:38.000Z,,,0.3,,154,76,28.4652,,1.46433
2026-01-15T09:24:39.000Z,,,0.3,,141,76,27.0972,,1.4724400000000002
2026-01-15T09:24:40.000Z,,,0.3,,148,75,27.954,,1.4784300000000001
2026-01-15T09:24:41.000Z,,,0.3,,160,76,29.570400000000003,,1.48682
2026-01-15T09:24:42.000Z,,,0.3,,152,77,28.0152,,1.49499
2026-01-15T09:24:43.000Z,,,0.3,,138,76,27.6948,,1.5034500000000002
2026-01-15T09:24:44.000Z,,,0.3,,80,66,22.0608,,1.50696
2026-01-15T09:24:45.000Z,,,,,0,42,13.024799999999999,,1.50696
2026-01-15T09:24:46.000Z,,,,,0,17,3.9924,,1.50696
2026-01-15T09:24:47.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:24:48.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:24:49.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:24:50.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:24:51.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:24:52.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:24:53.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:24:54.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:24:55.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:24:56.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:24:57.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:24:58.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:24:59.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:25:00.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:25:01.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:25:02.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:25:03.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:25:04.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:25:05.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:25:06.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:25:07.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:25:08.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:25:09.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:25:10.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:25:11.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:25:12.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:25:13.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:25:14.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:25:15.000Z,,,,,0,0,0,,1.50696
2026-01-15T09:25:16.000Z,,,0.3,,35,44,31.046400000000002,,1.50946
2026-01-15T09:25:17.000Z,,,0.3,,119,49,25.3692,,1.51579
2026-01-15T09:25:18.000Z,,,0.3,,146,57,28.3752,,1.52396
2026-01-15T09:25:19.000Z,,,0.3,,157,63,28.047600000000003,,1.53232
2026-01-15T09:25:20.000Z,,,0.3,,168,63,29.142000000000003,,1.54068
2026-01-15T09:25:21.000Z,,,0.3,,187,61,29.822400000000002,,1.54903
2026-01-15T09:25:22.000Z,,,0.3,,217,63,32.1012,,1.55739
2026-01-15T09:25:23.000Z,,,0.3,,240,66,34.2684,,1.5665799999999999
2026-01-15T09:25:24.000Z,,,0.3,,234,70,32.5404,,1.57617
2026-01-15T09:25:25.000Z,,,0.3,,218,72,32.5404,,1.58398
2026-01-15T09:25:26.000Z,,,0.3,,205,72,32.004000000000005,,1.5943399999999999
2026-01-15T09:25:27.000Z,,,0.3,,184,71,29.1096,,1.60137
2026-01-15T09:25:28.000Z,,,0.3,,199,71,30.7512,,1.60941
2026-01-15T09:25:29.000Z,,,0.3,,217,72,32.7888,,1.61933
2026-01-15T09:25:30.000Z,,,0.3,,204,73,31.2696,,1.62769
2026-01-15T09:25:31.000Z,,,0.3,,195,73,30.4956,,1.6365100000000001
2026-01-15T09:25:32.000Z,,,0.3,,200,72,31.2624,,1.6449
2026-01-15T09:25:33.000Z,,,0.3,,207,73,32.1048,,1.65483
2026-01-15T09:25:34.000Z,,,0.3,,208,74,32.3712,,1.6626400000000001
2026-01-15T09:25:35.000Z,,,0.3,,198,74,30.794400000000003,,1.67104
2026-01-15T09:25:36.000Z,,,0.3,,197,73,30.4956,,1.67921
2026-01-15T09:25:37.000Z,,,0.3,,203,74,31.824,,1.6894300000000002
2026-01-15T09:25:38.000Z,,,0.3,,198,73,30.794400000000003,,1.698
2026-01-15T09:25:39.000Z,,,0.3,,197,72,30.293999999999997,,1.70635
2026-01-15T09:25:40.000Z,,,0.3,,212,74,32.31,,1.7147000000000001
2026-01-15T09:25:41.000Z,,,0.3,,215,75,32.486399999999996,,1.72306
2026-01-15T09:25:42.000Z,,,0.3,,200,75,31.251599999999996,,1.7329100000000002
2026-01-15T09:25:43.000Z,,,0.3,,185,74,29.487600000000004,,1.7412100000000001
2026-01-15T09:25:44.000Z,,,0.3,,196,73,31.0392,,1.74958
2026-01-15T09:25:45.000Z,,,0.3,,212,75,32.454,,1.7578699999999998
2026-01-15T09:25:46.000Z,,,0.3,,209,75,31.982400000000002,,1.7662200000000001
2026-01-15T09:25:47.000Z,,,0.3,,201,75,31.1796,,1.77636
2026-01-15T09:25:48.000Z,,,0.3,,196,75,30.517200000000003,,1.7846700000000002
2026-01-15T09:25:49.000Z,,,0.3,,202,75,31.6368,,1.7933599999999998
2026-01-15T09:25:50.000Z,,,0.3,,207,76,31.982400000000002,,1.8017100000000001
2026-01-15T09:25:51.000Z,,,0.3,,203,76,31.384800000000002,,1.81008
2026-01-15T09:25:52.000Z,,,0.3,,203,76,31.2228,,1.8197
2026-01-15T09:25:53.000Z,,,0.3,,206,77,31.744799999999998,,1.82835
2026-01-15T09:25:54.000Z,,,0.3,,206,77,31.8456,,1.83653
2026-01-15T09:25:55.000Z,,,0.3,,199,78,31.374,,1.84488
2026-01-15T09:25:56.000Z,,,0.3,,193,77,30.5424,,1.85324
2026-01-15T09:25:57.000Z,,,0.3,,196,76,31.0032,,1.8616
2026-01-15T09:25:58.000Z,,,0.3,,203,77,31.633200000000002,,1.8716
2026-01-15T09:25:59.000Z,,,0.3,,204,77,31.4964,,1.8803800000000002
2026-01-15T09:26:00.000Z,,,0.3,,195,77,30.924,,1.88874
2026-01-15T09:26:01.000Z,,,0.3,,169,74,28.7964,,1.89655
2026-01-15T09:26:02.000Z,,,0.3,,157,70,25.92,,1.90461
2026-01-15T09:26:03.000Z,,,0.3,,200,70,32.0508,,1.91312
2026-01-15T09:26:04.000Z,,,0.3,,225,73,35.16480000000001,,1.92147
2026-01-15T09:26:05.000Z,,,0.3,,191,72,30.5892,,1.92983
2026-01-15T09:26:06.000Z,,,0.3,,191,72,31.8024,,1.93885
2026-01-15T09:26:07.000Z,,,0.3,,208,72,32.684400000000004,,1.9459600000000001
2026-01-15T09:26:08.000Z,,,0.3,,198,72,30.5892,,1.95696
2026-01-15T09:26:09.000Z,,,0.3,,199,72,31.078799999999998,,1.9647400000000002
2026-01-15T09:26:10.000Z,,,0.3,,206,73,31.690800000000003,,1.97299
2026-01-15T09:26:11.000Z,,,0.3,,207,73,32.1876,,1.98152
2026-01-15T09:26:12.000Z,,,0.3,,204,73,31.219200000000004,,1.98916
2026-01-15T09:26:13.000Z,,,0.3,,208,74,31.377599999999997,,2.00012
2026-01-15T09:26:14.000Z,,,0.3,,218,75,32.500800000000005,,2.00848
2026-01-15T09:26:15.000Z,,,0.3,,202,77,32.8284,,2.01685
2026-01-15T09:26:16.000Z,,,0.3,,110,64,27.5652,,2.02446
2026-01-15T09:26:17.000Z,,,,,0,41,17.3304,,2.02446
2026-01-15T09:26:18.000Z,,,,,0,17,7.092,,2.02446
2026-01-15T09:26:19.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:20.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:21.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:22.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:23.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:24.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:25.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:26.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:27.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:28.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:29.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:30.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:31.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:32.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:33.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:34.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:35.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:36.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:37.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:38.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:39.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:40.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:41.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:42.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:43.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:44.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:45.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:46.000Z,,,,,0,0,0,,2.02446
2026-01-15T09:26:47.000Z,,,,,18,0,0,,2.02446
2026-01-15T09:26:48.000Z,,,0.3,,90,48,25.797600000000003,,2.0291099999999997
2026-01-15T09:26:49.000Z,,,0.3,,169,60,30.351599999999998,,2.03532
2026-01-15T09:26:50.000Z,,,0.3,,186,68,30.672,,2.04574
2026-01-15T09:26:51.000Z,,,0.3,,184,69,29.9628,,2.054
2026-01-15T09:26:52.000Z,,,0.3,,199,67,30.2652,,2.0611
2026-01-15T09:26:53.000Z,,,0.3,,236,65,33.9048,,2.07081
2026-01-15T09:26:54.000Z,,,0.3,,271,67,35.9748,,2.08064
2026-01-15T09:26:55.000Z,,,0.3,,275,70,36.792,,2.09165
2026-01-15T09:26:56.000Z,,,0.3,,266,71,34.3044,,2.09863
2026-01-15T09:26:57.000Z,,,0.3,,271,74,36.4752,,2.10996
2026-01-15T09:26:58.000Z,,,0.3,,266,75,36.6912,,2.12004
2026-01-15T09:26:59.000Z,,,0.3,,244,74,33.0336,,2.13036
2026-01-15T09:27:00.000Z,,,0.3,,231,73,33.872400000000006,,2.13896
2026-01-15T09:27:01.000Z,,,0.3,,230,71,32.4,,2.14732
2026-01-15T09:27:02.000Z,,,0.3,,243,70,34.019999999999996,,2.15774
2026-01-15T09:27:03.000Z,,,0.3,,260,72,35.7804,,2.16698
2026-01-15T09:27:04.000Z,,,0.3,,253,72,34.4412,,2.17628
2026-01-15T09:27:05.000Z,,,0.3,,250,72,34.4808,,2.18644
2026-01-15T09:27:06.000Z,,,0.3,,251,72,35.37,,2.19482
2026-01-15T09:27:07.000Z,,,0.3,,244,71,33.5304,,2.2050500000000004
2026-01-15T09:27:08.000Z,,,0.3,,244,71,33.8472,,2.21396
2026-01-15T09:27:09.000Z,,,0.3,,252,71,34.815599999999996,,2.22383
2026-01-15T09:27:10.000Z,,,0.3,,251,71,34.4448,,2.23425
2026-01-15T09:27:11.000Z,,,0.3,,250,71,34.181999999999995,,2.24261
2026-01-15T09:27:12.000Z,,,0.3,,263,72,34.9848,,2.2530300000000003
2026-01-15T09:27:13.000Z,,,0.3,,276,74,36.8208,,2.26347
2026-01-15T09:27:14.000Z,,,0.3,,259,76,36.1872,,2.27181
2026-01-15T09:27:15.000Z,,,0.3,,235,74,30.848400000000005,,2.28094
2026-01-15T09:27:16.000Z,,,0.3,,247,73,35.693999999999996,,2.29198
2026-01-15T09:27:17.000Z,,,0.3,,251,74,35.8956,,2.3003299999999998
2026-01-15T09:27:18.000Z,,,0.3,,235,72,32.922,,2.31077
2026-01-15T09:27:19.000Z,,,0.3,,251,73,35.766000000000005,,2.31912
2026-01-15T09:27:20.000Z,,,0.3,,262,73,35.136,,2.3289299999999997
2026-01-15T09:27:21.000Z,,,0.3,,257,74,35.316,,2.33998
2026-01-15T09:27:22.000Z,,,0.3,,245,74,34.1784,,2.34833
2026-01-15T09:27:23.000Z,,,0.3,,235,73,33.2676,,2.3582300000000003
2026-01-15T09:27:24.000Z,,,0.3,,239,72,34.2288,,2.3666300000000002
2026-01-15T09:27:25.000Z,,,0.3,,242,71,33.303599999999996,,2.37684
2026-01-15T09:27:26.000Z,,,0.3,,248,71,34.4988,,2.3851999999999998
2026-01-15T09:27:27.000Z,,,0.3,,256,71,34.754400000000004,,2.3956399999999998
2026-01-15T09:27:28.000Z,,,0.3,,267,72,35.2872,,2.40471
2026-01-15T09:27:29.000Z,,,0.3,,277,74,37.638,,2.41521
2026-01-15T09:27:30.000Z,,,0.3,,256,75,35.2224,,2.42485
2026-01-15T09:27:31.000Z,,,0.3,,235,73,32.4792,,2.435
2026-01-15T09:27:32.000Z,,,0.3,,249,74,35.1468,,2.4431
2026-01-15T09:27:33.000Z,,,0.3,,241,72,32.3568,,2.45357
2026-01-15T09:27:34.000Z,,,0.3,,236,71,33.5556,,2.46108
2026-01-15T09:27:35.000Z,,,0.3,,252,71,34.272,,2.47064
2026-01-15T09:27:36.000Z,,,0.3,,260,72,35.388,,2.4825700000000004
2026-01-15T09:27:37.000Z,,,0.3,,258,73,35.110800000000005,,2.49093
2026-01-15T09:27:38.000Z,,,0.3,,256,74,35.049600000000005,,2.50136
2026-01-15T09:27:39.000Z,,,0.3,,242,73,33.976800000000004,,2.5095
2026-01-15T09:27:40.000Z,,,0.3,,233,72,32.7924,,2.5199000000000003
2026-01-15T09:27:41.000Z,,,0.3,,245,71,33.9948,,2.52814
2026-01-15T09:27:42.000Z,,,0.3,,256,71,34.614000000000004,,2.5376100000000004
2026-01-15T09:27:43.000Z,,,0.3,,255,72,35.316,,2.5486500000000003
2026-01-15T09:27:44.000Z,,,0.3,,251,72,34.6608,,2.55702
2026-01-15T09:27:45.000Z,,,0.3,,244,72,33.919200000000004,,2.56744
2026-01-15T09:27:46.000Z,,,0.3,,236,71,34.1244,,2.57652
2026-01-15T09:27:47.000Z,,,0.3,,193,68,31.374,,2.58623
2026-01-15T09:27:48.000Z,,,0.3,,95,52,28.231199999999998,,2.59164
2026-01-15T09:27:49.000Z,,,,,15,34,18.648,,2.59164
2026-01-15T09:27:50.000Z,,,,,0,17,9.0648,,2.59164
2026-01-15T09:27:51.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:27:52.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:27:53.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:27:54.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:27:55.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:27:56.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:27:57.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:27:58.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:27:59.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:00.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:01.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:02.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:03.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:04.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:05.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:06.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:07.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:08.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:09.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:10.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:11.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:12.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:13.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:14.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:15.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:16.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:17.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:18.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:19.000Z,,,,,0,0,0,,2.59164
2026-01-15T09:28:20.000Z,,,,,7,0,0,,2.59164
2026-01-15T09:28:21.000Z,,,0.3,,67,29,26.416800000000002,,2.5957500000000002
2026-01-15T09:28:22.000Z,,,0.3,,165,29,26.8056,,2.60442
2026-01-15T09:28:23.000Z,,,0.3,,180,28,29.6928,,2.61106
2026-01-15T09:28:24.000Z,,,0.3,,210,30,31.114800000000002,,2.62079
2026-01-15T09:28:25.000Z,,,0.3,,221,33,32.360400000000006,,2.62962
2026-01-15T09:28:26.000Z,,,0.3,,249,40,32.6448,,2.63768
2026-01-15T09:28:27.000Z,,,0.3,,262,50,35.8272,,2.64794
2026-01-15T09:28:28.000Z,,,0.3,,269,56,35.629200000000004,,2.65836
2026-01-15T09:28:29.000Z,,,0.3,,270,62,35.7804,,2.6667199999999998
2026-01-15T09:28:30.000Z,,,0.3,,272,65,35.773199999999996,,2.67714
2026-01-15T09:28:31.000Z,,,0.3,,275,67,36,,2.68757
2026-01-15T09:28:32.000Z,,,0.3,,279,67,36.2412,,2.69799
2026-01-15T09:28:33.000Z,,,0.3,,289,67,36.7308,,2.70722
2026-01-15T09:28:34.000Z,,,0.3,,305,68,38.0484,,2.71772
2026-01-15T09:28:35.000Z,,,0.3,,316,69,38.1348,,2.72859
2026-01-15T09:28:36.000Z,,,0.3,,311,71,39.016799999999996,,2.73922
2026-01-15T09:28:37.000Z,,,0.3,,292,70,36.8496,,2.7494400000000003
2026-01-15T09:28:38.000Z,,,0.3,,292,70,36.9072,,2.75987
2026-01-15T09:28:39.000Z,,,0.3,,303,70,37.332,,2.77029
2026-01-15T09:28:40.000Z,,,0.3,,306,70,38.088,,2.7807199999999996
2026-01-15T09:28:41.000Z,,,0.3,,310,71,38.152800000000006,,2.79114
2026-01-15T09:28:42.000Z,,,0.3,,303,72,37.7496,,2.8015700000000003
2026-01-15T09:28:43.000Z,,,0.3,,309,72,37.519200000000005,,2.8120000000000003
2026-01-15T09:28:44.000Z,,,0.3,,322,74,39.00600000000001,,2.8223800000000003
